1,0,time
40.609301,-74.120897,Wed Apr 22 13:58:49 +0000 2015
40.721961,-73.796666,Wed Apr 22 13:58:51 +0000 2015
42.867096,-77.293162,Wed Apr 22 13:58:52 +0000 2015
40.727982,-73.986374,Wed Apr 22 13:58:53 +0000 2015
40.763612,-73.975246,Wed Apr 22 13:58:54 +0000 2015
40.666654,-73.996749,Wed Apr 22 13:58:57 +0000 2015
40.806614,-73.988772,Wed Apr 22 13:58:59 +0000 2015
40.77065,-73.862265,Wed Apr 22 13:59:01 +0000 2015
40.722275,-74.003481,Wed Apr 22 13:59:02 +0000 2015
42.896666,-75.640589,Wed Apr 22 13:59:05 +0000 2015
40.58654,-74.146496,Wed Apr 22 13:59:06 +0000 2015
40.733469,-74.007911,Wed Apr 22 13:59:07 +0000 2015
40.720756,-74.000761,Wed Apr 22 13:59:11 +0000 2015
42.983728,-74.294846,Wed Apr 22 13:59:12 +0000 2015
40.733878,-73.988284,Wed Apr 22 13:59:13 +0000 2015
40.751496,-73.971751,Wed Apr 22 13:59:14 +0000 2015
40.911171,-73.781602,Wed Apr 22 13:59:15 +0000 2015
40.714353,-74.005973,Wed Apr 22 13:59:17 +0000 2015
41.453843,-73.867586,Wed Apr 22 13:59:19 +0000 2015
40.615349,-74.081872,Wed Apr 22 13:59:22 +0000 2015
40.729027,-73.984688,Wed Apr 22 13:59:22 +0000 2015
40.885355,-74.052655,Wed Apr 22 13:59:24 +0000 2015
40.756985,-73.988339,Wed Apr 22 13:59:25 +0000 2015
40.657786,-74.006857,Wed Apr 22 13:59:25 +0000 2015
40.756985,-73.988339,Wed Apr 22 13:59:25 +0000 2015
40.839295,-73.783376,Wed Apr 22 13:59:25 +0000 2015
40.756985,-73.988339,Wed Apr 22 13:59:25 +0000 2015
40.737233,-73.992255,Wed Apr 22 13:59:26 +0000 2015
40.862012,-74.134463,Wed Apr 22 13:59:26 +0000 2015
40.733215,-74.173056,Wed Apr 22 13:59:27 +0000 2015
42.664297,-73.786506,Wed Apr 22 13:59:28 +0000 2015
40.748915,-73.988421,Wed Apr 22 13:59:33 +0000 2015
42.29884,-73.862464,Wed Apr 22 13:59:34 +0000 2015
40.741397,-73.986858,Wed Apr 22 13:59:36 +0000 2015
40.569761,-74.106538,Wed Apr 22 13:59:37 +0000 2015
40.76638,-74.185647,Wed Apr 22 13:59:36 +0000 2015
40.773839,-73.87122,Wed Apr 22 13:59:36 +0000 2015
40.869974,-74.161918,Wed Apr 22 13:59:38 +0000 2015
40.751995,-73.713737,Wed Apr 22 13:59:38 +0000 2015
40.793396,-73.80647,Wed Apr 22 13:59:40 +0000 2015
40.854755,-73.893723,Wed Apr 22 13:59:41 +0000 2015
40.773942,-73.984071,Wed Apr 22 13:59:43 +0000 2015
40.790091,-73.97945,Wed Apr 22 13:59:43 +0000 2015
40.75535,-73.985366,Wed Apr 22 13:59:45 +0000 2015
40.973592,-73.860897,Wed Apr 22 13:59:46 +0000 2015
40.741646,-74.003184,Wed Apr 22 13:59:50 +0000 2015
40.602564,-73.994042,Wed Apr 22 13:59:52 +0000 2015
40.735995,-74.182265,Wed Apr 22 13:59:52 +0000 2015
43.149698,-78.876206,Wed Apr 22 13:59:56 +0000 2015
43.140214,-77.657518,Wed Apr 22 13:59:57 +0000 2015
40.870767,-74.162877,Wed Apr 22 14:00:00 +0000 2015
40.729346,-73.990125,Wed Apr 22 14:00:00 +0000 2015
40.751841,-73.974569,Wed Apr 22 14:00:02 +0000 2015
40.254871,-74.514343,Wed Apr 22 14:00:03 +0000 2015
40.780555,-73.946552,Wed Apr 22 14:00:07 +0000 2015
40.664689,-73.983006,Wed Apr 22 14:00:08 +0000 2015
40.938485,-74.057483,Wed Apr 22 14:00:08 +0000 2015
40.634461,-73.964279,Wed Apr 22 14:00:10 +0000 2015
40.970803,-72.200846,Wed Apr 22 14:00:10 +0000 2015
40.744584,-74.000092,Wed Apr 22 14:00:10 +0000 2015
40.727854,-73.983978,Wed Apr 22 14:00:11 +0000 2015
40.907535,-74.047509,Wed Apr 22 14:00:12 +0000 2015
40.729646,-73.95879,Wed Apr 22 14:00:19 +0000 2015
40.751841,-73.974569,Wed Apr 22 14:00:20 +0000 2015
40.672488,-73.957365,Wed Apr 22 14:00:21 +0000 2015
43.149901,-78.876038,Wed Apr 22 14:00:26 +0000 2015
40.637865,-73.945854,Wed Apr 22 14:00:26 +0000 2015
40.755833,-73.984993,Wed Apr 22 14:00:26 +0000 2015
40.615344,-74.081875,Wed Apr 22 14:00:30 +0000 2015
40.725464,-74.067144,Wed Apr 22 14:00:30 +0000 2015
40.749968,-73.9848,Wed Apr 22 14:00:30 +0000 2015
40.758117,-73.9929,Wed Apr 22 14:00:31 +0000 2015
43.130756,-78.905395,Wed Apr 22 14:00:32 +0000 2015
44.229165,-76.056264,Wed Apr 22 14:00:33 +0000 2015
42.664102,-73.791874,Wed Apr 22 14:00:34 +0000 2015
40.615349,-74.081875,Wed Apr 22 14:00:36 +0000 2015
40.697806,-73.958673,Wed Apr 22 14:00:40 +0000 2015
42.895157,-75.643417,Wed Apr 22 14:00:41 +0000 2015
40.721961,-73.796666,Wed Apr 22 14:00:49 +0000 2015
40.848447,-74.046575,Wed Apr 22 14:00:49 +0000 2015
40.632977,-73.972199,Wed Apr 22 14:00:52 +0000 2015
40.76638,-74.185647,Wed Apr 22 14:00:53 +0000 2015
40.766345,-73.983375,Wed Apr 22 14:00:55 +0000 2015
40.720756,-74.000761,Wed Apr 22 14:00:56 +0000 2015
40.729592,-73.996569,Wed Apr 22 14:00:59 +0000 2015
40.790091,-73.97945,Wed Apr 22 14:01:01 +0000 2015
40.76638,-74.185647,Wed Apr 22 14:01:01 +0000 2015
40.768033,-73.981869,Wed Apr 22 14:01:03 +0000 2015
40.812312,-73.934865,Wed Apr 22 14:01:06 +0000 2015
